"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"COR","CoreSite Realty Corporation","107.75","3952392188.5","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cor",
"OFC","Corporate Office Properties Trust","27.32","3014046024.76","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ofc",
"CUZ","Cousins Properties Incorporated","9.67","4067074201.28","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cuz",
"CEQP","Crestwood Equity Partners LP","35.73","2569039237.26","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ceqp",
"CCI","Crown Castle International Corporation","126.67","52640046947.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cci",
"CSS","CSS Industries, Inc.","5.83","51513297","n/a","n/a","Consumer Services","Consumer: Greeting Cards","https://www.nasdaq.com/symbol/css",
"CUBE","CubeSmart","32.05","5998483993.35","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cube",
"DRI","Darden Restaurants, Inc.","120.48","14880373596.96","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dri",
"DESP","Despegar.com, Corp.","14.9","1030506588.4","n/a","2017","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/desp",
"DRH","Diamondrock Hospitality Company","10.94","2208381088.72","n/a","2005","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/drh",
"DKS","Dick&#39;s Sporting Goods Inc","37.88","2718344900.92","n/a","2002","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/dks",
"DLR","Digital Realty Trust, Inc.","120.03","24945095755.26","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dlr",
"DDS","Dillard&#39;s, Inc.","73.96","1652128020.84","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/dds",
"DDT","Dillard&#39;s, Inc.","26.64","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/ddt",
"DIN","Dine Brands Global, Inc.","92.26","1617686009.66","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/din",
"DG","Dollar General Corporation","118.33","30708859722.33","n/a","2009","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/dg",
"DFIN","Donnelley Financial Solutions, Inc.","15.05","513457779.8","n/a","2016","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/dfin",
"DEI","Douglas Emmett, Inc.","40.66","6921259942.52","n/a","2006","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dei",
"DVD","Dover Motorsports, Inc.","2.06","37267251.94","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/dvd",
"DS","Drive Shack Inc.","4.56","305643594.24","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ds",
"DRE","Duke Realty Corporation","30.78","11057517823.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dre",
"DLNG","Dynagas LNG Partners LP","2.24","79497600","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/dlng",
"DX","Dynex Capital, Inc.","6.07","431356598.3","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dx",
"DEA","Easterly Government Properties, Inc.","18.01","1096867478.47","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dea",
